Station Name,Street Address,City,State,Zip,Latitude,Longitude,EV Connector Types,EV Network,Status,Open Date
Timmins Nissan,1180 Riverside Dr,Timmins,ON,P4R 1A4,48.472555,-81.371481,J1772,Non-Networked,T,2014-03-15
Theatre des Eskers,182 1ere rue E,Amos,QC,J9T 2G1,48.564819,-78.11324,J1772,Non-Networked,E,2016-12-15
Toronto Urban Properties,131 Bloor St W,Toronto,ON,M5S 1R1,43.668764,-79.392397,J1772,Non-Networked,E,2014-03-15
Hotel de Ville de Nicolet,180 rue de Monseigneur-Panet,Nicolet,QC,J3T 1S6,46.226324,-72.616086,J1772,Non-Networked,E,2016-03-01
Hotel de Ville de Nicolet,180 rue de Monseigneur-Panet,Nicolet,QC,J3T 1S6,46.226324,-72.616086,J1772,Non-Networked,E,2016-03-01
Town Hall,229 Main St,Parkhill,ON,N0M 2K0,43.1624624305398,-81.68408019643402,J1772,Non-Networked,E,2017-02-01
Town Inn & Suites,620 Church St,Toronto,ON,M4Y 2G2,43.669066,-79.382722,J1772,Non-Networked,T,2015-02-01
Travelodge at the Falls,4943 Clifton Hill,Niagara Falls,ON,L2G 3N5,43.091456,-79.073474,J1772,Non-Networked,E,2013-06-15
Hotel Best Western Plus - Edmundston,280 boul. Hebert,Edmundston,NB,E3V 0A3,47.378184,-68.312845,J1772,Non-Networked,E,2012-02-01
True North Chevrolet Cadillac,1370 Seymour St,North Bay,ON,P1B 9V6,46.308712,-79.438416,J1772,Non-Networked,E,2011-08-15
Caraquet Visitor Information Centre,39 St Pierre Blvd W,Caraquet,NB,E1W 1B6,47.792869,-64.944001,J1772,Non-Networked,T,2013-09-15
Centre Touristique De L'Ancienne Gare,144 A rue Canada,Saint-Quentin,NB,E8A 1G7,47.508013,-67.390662,J1772,Non-Networked,E,2013-06-15
Upper Narrows Retreat Newboro,1346 Narrows Locks Rd,Newboro,ON,K0G 1V0,44.707342,-76.295275,J1772,Non-Networked,E,2015-05-01
Valhalla Inn,1 Valhalla Inn Rd,Thunder Bay,ON,P7E 6J1,48.379645,-89.30414,J1772,Non-Networked,E,2017-02-20
Village Auto Care,165 Wortley Rd,London,ON,N6L 3P6,42.9723,-81.2532,J1772,Non-Networked,E,2015-07-15
City of Bathurst,82 Douglas Ave,Bathurst,NB,E2A 7S6,47.620765,-65.658658,J1772,Non-Networked,E,2017-02-01
Guillevin International,12 rue Turgeon,Val-d'Or,QC,J9P 0A5,48.113358,-77.797319,J1772,Non-Networked,E,2014-03-15
Waupoos Estates Winery and Restaurant,3016 County Rd 8,Picton,ON,K0K 2T0,44.296193,-77.657915,J1772,Non-Networked,E,2015-10-01
Auberge sous les Arbres,146 rue de la Reine,Gaspe,QC,G4X 2S1,48.82944,-64.484839,J1772,Non-Networked,E,2016-05-15
Westway Motel - Cochrane,83 Highway 11 W,Cochrane,ON,P0L 1C0,49.059159,-81.036761,"J1772, TESLA",Non-Networked,E,2015-03-15
Bureau d'Accueil Touristique de l'Ile d'Orleans,490 Cote du Pont,St-Pierre,QC,G0A 4E0,46.874606,-71.097193,J1772,Non-Networked,E,2015-03-01
Dolbeau Automobiles,1770 boul. Wallberg,Dolbeau-Mistassini,QC,G8L 1H8,48.882176,-72.231807,J1772,Non-Networked,E,2012-05-24
Casse-Croute Chez Dany,92 rue Langevin,St-Henedine,QC,G0S 2R0,46.55949914336829,-70.98496967724611,J1772,Non-Networked,E,2014-05-21
La cache à Maxime,265 rue Drouin,Scott,QC,G0S 3G0,46.50711375429324,-71.05413165872187,J1772,Non-Networked,E,2015-05-24
Desharnais Pneus & Mecanique,6055 Blvd Pierre-Bertrand,Quebec,QC,G2K 1M1,46.83921,-71.286761,J1772,Non-Networked,E,2016-08-16
Valcartier Vacation Village,1860 boul. Valcartier,St-Gabriel-de-Valcartier,QC,G0A 4S0,46.942872,-71.474497,J1772,Non-Networked,E,2016-12-01
Windfall Ecology Centre,93A Industrial Pkwy S,Aurora,ON,L4G 3V5,43.997578,-79.457082,J1772,Non-Networked,E,2012-02-01
Vallee du Parc,10 000 Ch de la Vallee-du-Parc,Shawinigan,QC,G9T 5K5,46.615268,-72.79642299999999,J1772,Non-Networked,E,2017-01-15
Ville de la Tuque,375 rue Saint-Joseph,La Tuque,QC,G9X 1L5,47.440711,-72.781489,J1772,Non-Networked,E,2014-08-15
Windsor Crossing Outlet Mall,1555 Talbot Rd,LaSalle,ON,N9H 2N2,42.24031,-83.013994,J1772,Non-Networked,T,2018-05-24
Wingham Museum,273 Jospehine St,Wingham,ON,N0G 2W0,43.886927,-81.311972,J1772,Non-Networked,E,2017-02-01
Hotel de Ville,175 rue Sainte-Anne,Varennes,QC,J3X 1R1,45.68241,-73.441035,J1772,Non-Networked,E,2012-06-01
York Parkade,32 York Blvd,Hamilton,ON,L8R 3M8,43.259265,-79.869252,J1772,Non-Networked,E,2017-02-01
Ecole Secondaire Catholique Franco-Cite,623 Smyth Rd,Ottawa,ON,K1G 1N7,45.401793,-75.639792,J1772,Non-Networked,E,2014-05-15
Clarence St Parking Garage,70 Clarence St,Ottawa,ON,K1N 9B8,45.428571,-75.693083,J1772,Non-Networked,E,2016-03-15
AC Motors Ltd NAPA,812 Railway St,Davidson,SK,S0G 1A0,51.26228025993312,-105.9922426944428,J1772,Non-Networked,E,2014-06-15
Confederation Inn,3330 Fairlight Dr,Saskatoon,SK,S7M 3Y4,52.127842,-106.725222,J1772,Sun Country Highway,E,2015-03-15
Delta Bessborough,601 Spadina Crescent,Saskatoon,SK,S7K 3G8,52.12633657470865,-106.6583967632293,J1772,Non-Networked,E,2016-07-17
Royal Hair Co,31 McAffee St,Harrow,ON,N0R 1V0,42.034764,-82.917965,J1772,Non-Networked,E,2014-04-15
Best Western Glengarry,150 Willow St,Truro,NS,B2N 4Z6,45.360347,-63.290422,J1772,Non-Networked,E,2015-03-15
Canso Public Library,169 Main St,Canso,NS,B0H 1H0,45.334031,-60.998944,J1772,Non-Networked,E,2014-03-15
Claymore Inn and Suites,137 Church St,Antigonish,NS,B2G 2E2,45.615736,-61.982485,J1772,Non-Networked,E,2015-06-01
Digby Town Hall,147 First Ave,Digby,NS,B0V 1A0,44.623961,-65.757471,J1772,Non-Networked,E,2014-06-01
The PIER,1209 Marginal Rd,Halifax,NS,B3H 4P8,44.64074764076184,-63.56626110185243,J1772,Non-Networked,E,2015-05-25
Dalhousie University - Ocean Science Building,1355 Oxford St,Halifax,NS,B3H 3Z1,44.635661,-63.593655,J1772,Non-Networked,E,2012-05-15
City of Nanaimo - Underground Parking Lot,101 Gordon St,Nanaimo,BC,V9R 5J6,49.16477039999999,-123.9361473,J1772,Non-Networked,E,2017-02-15
Central Huron,20 Huron St,Clinton,ON,N0M 1L0,43.617189,-81.540551,J1772,Non-Networked,E,2013-07-01
IKEA,1475 The Queensway,Toronto,ON,M8Z 1T3,43.618926,-79.534487,"CHADEMO, J1772COMBO",Non-Networked,P,2024-09-07
IKEA,200 Interchange Way,Vaughan,ON,L4K 5C3,43.787562,-79.530244,"CHADEMO, J1772COMBO",Non-Networked,E,2017-05-15
Tru-Nor Truck Centre,2439 Riverside Dr,Timmins,ON,P4R 1M9,48.472233,-81.413496,J1772,Non-Networked,E,2017-02-01
Lally Chevrolet,75 Mill St W,Tillbury,ON,N0P 2L0,42.262758,-82.446151,"J1772, J1772COMBO",Non-Networked,E,2013-01-15
Evergreen Nissan,4150 5 Ave E,Prince Albert,SK,S6V 5P9,53.174335,-105.736376,J1772,Non-Networked,E,2014-02-01
Kal Tire,1091 Chaplin St W,Swift Current,SK,S9H 0G7,50.284734,-107.814501,J1772,Non-Networked,E,2014-06-15
Quality Inn & Suites Moose Jaw,323 Diefenbaker Dr,Moose Jaw,SK,S6J 0C1,50.415386,-105.512463,J1772,Non-Networked,E,2016-07-15
Regina Motor Products,Albert St S,Regina,SK,S4P 3A8,50.3927531,-104.6205566,"J1772, J1772COMBO",Non-Networked,E,2014-03-15
Sherwood Chevrolet,550 Brand Rd,Saskatoon,SK,S7J 5J3,52.086841,-106.652701,J1772,Non-Networked,E,2017-03-29
Le Moulin Wakefield Hotel et spa,60 Ch Mill,Wakefield,QC,J0X 3G0,45.63495250569152,-75.93607247486875,J1772,Non-Networked,E,2014-01-10
Fulford Community Hall,2591 Fulford-Ganges Rd,Salt Spring Island,BC,V8K 1Z4,48.772431,-123.465926,J1772,Non-Networked,E,2020-08-21
Poets Cove Resort and Spa,9801 Spalding Rd,Pender Island,BC,V0N 2M3,48.748128,-123.22717,J1772,Non-Networked,T,2017-05-17
Alberco,14 Rayborn Crescent,St. Albert,AB,T8N 4B1,53.622373,-113.642141,J1772,Non-Networked,E,2013-02-03
Banff Park Lodge,222 Lynx St,Banff,AB,T1L 1K5,51.177928,-115.573617,J1772,Non-Networked,E,2014-03-03
Best Western Plus,50 Westpark Blvd,Fort Saskatchewan,AB,T8L 0B2,53.680736,-113.247995,J1772,Non-Networked,E,2015-10-15
Best Western Premier - Denham Inn & Suites,5207 50th Ave,Leduc,AB,T9E 6V3,53.264188,-113.558316,J1772,Non-Networked,E,2015-05-01
BBE Expediting Ltd,1759 35th Ave E,Edmonton,AB,T9E 0V6,53.29224901193803,-113.5626214632294,NEMA520,Non-Networked,E,2015-03-15
City of Merritt - City Hall,2185 Voght St,Merritt,BC,V1K 1R6,50.112488,-120.788241,J1772,Non-Networked,E,2014-06-15
Dalhousie University - Sexton Campus,1360 Barrington St,Halifax,NS,B3J 1Z1,44.642614,-63.572314,J1772,Non-Networked,E,2014-05-15
Bell,2505 rue de Celles,Quebec,QC,G2C 1K7,46.824274,-71.312257,J1772,Non-Networked,E,2015-06-15
Nathan Phillips Square,110 Queen St W,Toronto,ON,M5H 2N2,43.651911,-79.383897,J1772,Non-Networked,E,2014-04-01
Halifax Stanfield International Airport,1 Bell Blvd,Enfield,NS,B2T 1K2,44.886339,-63.514754,J1772,Non-Networked,E,2017-02-01
University of Guelph - Lot 30,50 McGilvray St,Guelph,ON,N1G 3A5,43.52724542905488,-80.23425339685059,J1772,Non-Networked,E,2014-02-01
University of Guelph - Lot 31,9 S Ring Rd E,Guelph,ON,N1G 2W2,43.52819547000001,-80.225068444458,J1772,Non-Networked,E,2014-02-01
Infirmary Capital Health,1796 Summer St,Halifax,NS,B3H 3A7,44.646304,-63.58601,J1772,Non-Networked,E,2017-03-15
Just Us! Coffee,11865 Highway 1,Hortonville,NS,B4P 2R3,45.10513,-64.293468,J1772,Non-Networked,E,2015-09-01
Kentville Centennial Arena,120 Webster St,Kentville,NS,B4N 1K6,45.078338,-64.499333,J1772,Non-Networked,E,2015-10-15
Laurie's Motor Inn,15456 Cabot Trail,Cheticamp,NS,B0E 1H0,46.63737273312802,-61.00706311904906,J1772,Non-Networked,E,2014-01-01
Audi - Barrie,2484 Doral Dr,Innisfil,ON,L9S 0A3,44.301672,-79.682256,J1772,Non-Networked,E,2016-01-15
Les Produits Gilbert,1840 boul. Marcotte,Roberval,QC,G8H 2P2,48.537411,-72.257727,"J1772, NEMA515",Non-Networked,E,2016-05-15
Ministere des Transports du Quebec,5833 boul. Pierre-Bertrand,Quebec,QC,G2K 1K7,46.835335,-71.283426,J1772,Non-Networked,E,2013-01-15
Membertou Market Shell,38 Maillard St,Membertou,NS,B1S 2P6,46.119758,-60.193528,J1772,Non-Networked,E,2015-06-01
Crowne Plaza Lord Beaverbrook,659 Queen St,Fredericton,NB,E3B 5A6,45.960617,-66.637182,J1772,Non-Networked,T,2014-08-15
Delta Beausejour Hotel,750 Main St,Moncton,NB,E1C 1E6,46.088404,-64.776649,J1772,Non-Networked,E,2012-03-15
North Shore Kia,855 W 1st St,North Vancouver,BC,V7P 1A4,49.31766018796375,-123.0967029312134,J1772,Non-Networked,E,2021-02-09
Bolton GM,12420 Highway 50,Bolton,ON,L7E 1M7,43.855769,-79.706739,"CHADEMO, J1772, J1772COMBO",Non-Networked,E,2015-04-20
Aitken Chevrolet Buick GMC,51 Queensway E,Simcoe,ON,N3Y 4M5,42.84707,-80.302791,J1772,Non-Networked,E,2010-06-16
Edmundston Madawaska Tourism,121 Victoria St,Edmundston,NB,E3V 2H5,47.367005,-68.321479,J1772,Non-Networked,E,2014-03-15
Goodies Cafe,622 Principale St,Clair,NB,E7A 2H2,47.257354,-68.600257,J1772,Non-Networked,T,2017-02-01
Egate Communications,85 Curlew Dr,Toronto,ON,M3A 2P8,43.74186885501422,-79.31774140385602,J1772,Non-Networked,E,2016-05-16
Katlyn International,410 Conestogo Rd,Waterloo,ON,N2L 4E2,43.498377,-80.533921,J1772,Non-Networked,E,2014-05-24
Alta Nissan,7625 Martin Grove Rd,Woodbridge,ON,L4L 2C5,43.773443,-79.608508,"CHADEMO, J1772",Non-Networked,E,2021-03-30
Fox Chevrolet Cadillac,820 Prospect St,Fredericton,NB,E3B 4Z2,45.945759,-66.677797,J1772,Non-Networked,E,2011-01-15
CLSC de Benny Farm,6484 Ave de Monkland,Montreal,QC,H4B 1H3,45.465544,-73.631434,J1772,Non-Networked,E,2018-06-28
Prestige Ford,1275 boul. Monseigneur-Langlois,Salaberry-de-Valleyfield,QC,J6S 1C1,45.270444,-74.13453,J1772,Non-Networked,T,2017-03-01
Poste de la MRC,625 rue Hebert,Salaberry-de-Valleyfield,QC,J6S 5N5,45.266894,-74.097949,J1772,Non-Networked,E,2017-04-20
Lounsbury Chevrolet,2155 Main St,Moncton,NB,E1C 9P2,46.07603985258893,-64.81053448693848,J1772,Non-Networked,E,2017-02-01
Maritime Geothermal,170 Plantation Rd,Petitcodiac,NB,E4Z 6P3,45.939523,-65.157957,"J1772, TESLA",Non-Networked,E,2012-01-15
Miramichi City Hall,141 Henry St,Miramichi,NB,E1V 2N5,47.001077,-65.566121,J1772,Non-Networked,E,2013-03-15
Rodeway Inn Grand Falls,10039 Rte 144,Grand Falls,NB,E3Z 1J5,47.07163564556436,-67.78645694232785,J1772,Non-Networked,E,2016-03-15
Rallye Motors Nissan,1810 Main St,Moncton,NB,E1E 4S7,46.078053,-64.797655,J1772,Non-Networked,E,2014-05-15
Sackville Welcome Centre,34 Mallard Dr,Sackville,NB,E4L 4C3,45.907556,-64.369398,J1772,Non-Networked,E,2015-05-01
Sarchfield Electric,589 Rte 560,Jacksonville,NB,E7M 3J2,46.21428094543123,-67.61331028968812,J1772,Non-Networked,E,2013-06-15
Royal Bank of Canada,1111 St. George Blvd,Moncton,NB,E1E 4C9,46.082482,-64.832567,J1772,Non-Networked,E,2016-09-15
Ville de Dalhousie,428 rue William St,Dalhousie,NB,E8C 2X9,48.066628,-66.376924,J1772,Non-Networked,E,2017-03-06
5 Kings Restaurant & Picaroons Brewhouse,5 King St,St. Stephen,NB,E3L 2C1,45.192666,-67.275615,J1772,Non-Networked,E,2017-02-01
Halifax Central Library,5440 Spring Garden Rd,Halifax,NS,B3J 1E9,44.642689,-63.575227,J1772,Non-Networked,E,2014-12-15
Competition Chevrolet,40 Boulder Blvd,Stony Plain,AB,T7Z 1V7,53.542013,-113.990121,J1772,Non-Networked,E,2013-04-15
Peavey Mart,640 1st Ave W,Assiniboia,SK,S0H 0B0,49.184003,-105.952756,J1772,Non-Networked,E,2016-09-15
Peavey Mart,400 King St,Estevan,SK,S4A 0A1,49.145627,-102.977139,J1772,Non-Networked,E,2017-02-01
Peavey Mart,10225 8th Ave,Humboldt,SK,S0K 2A0,52.2026996,-105.1119592,J1772,Non-Networked,E,2016-03-03
Peavey Mart,23 Thatcher Dr E,Moose Jaw,SK,S6J 1L8,50.412104,-105.530658,J1772,Non-Networked,E,2017-02-01
Peavey Mart,11429 Railway Ave,North Battleford,SK,S9A 3P7,52.75928451676122,-108.2727446306885,J1772,Non-Networked,E,2014-12-15
Peavey Mart,820C 51st St E,Saskatoon,SK,S7K 0X8,52.175728,-106.653121,J1772,Non-Networked,E,2015-08-15
Kananaskis Mountain Lodge,1 Centennial Dr,Kananaskis,AB,T0L 2H0,50.91809834935876,-115.1463782282257,J1772,Non-Networked,E,2017-02-16
Murray Chevrolet,2815 26th Ave S,Lethbridge,AB,T1K 7K7,49.667953,-112.800603,J1772,Non-Networked,E,2013-01-15
South West Detention Centre,4819 8th Concession Rd,Windsor,ON,N0R 1K0,42.2498644,-82.9496771,J1772,Non-Networked,E,2014-07-28
Aurora Town Hall,100 John West Way,Aurora,ON,L4G 6J1,44.006779,-79.450705,J1772,Non-Networked,E,2013-10-15
Hopital Notre-Dame,1560 rue Sherbrooke Est,Montreal,QC,H2L 4M1,45.526126,-73.564282,J1772,Non-Networked,E,2017-02-01
Chevrolet GMC Roberval,321 boul. Marcotte,Roberval,QC,G8H 1Z4,48.502897,-72.22299,"J1772, J1772COMBO",Non-Networked,E,2010-12-15
Ambassador Hotel and Conference Center,1550 Princess St,Kingston,ON,K7M 9E3,44.252328,-76.536514,J1772,Non-Networked,E,2017-03-16
Place d'Orleans Shopping Centre,110 Place D'Orleans Dr,Ottawa,ON,K1C 2L9,45.478305,-75.515791,J1772,Non-Networked,E,2014-06-16
Parrsboro Town Hall,4030 Eastern Ave,Parrsboro,NS,B0M 1S0,45.406473,-64.325486,J1772,Non-Networked,E,2013-01-01
Town of New Glasgow,271 Glasgow St,New Glasgow,NS,B2H 5C2,45.587565,-62.646618,J1772,Non-Networked,E,2023-04-10
Town of Shelburne,14 Dock St,Shelburne,NS,B0T 1W0,43.75999,-65.323661,J1772,Non-Networked,E,2012-08-15
Leggat Discovery Ford,850 Brant St,Burlington,ON,L7R 2J5,43.334676,-79.812197,"J1772, NEMA515",Non-Networked,E,2014-03-07
Greg Vann Nissan,2386 Eagle St N,Cambridge,ON,N3H 4R7,43.40784,-80.332794,J1772,Non-Networked,E,2013-03-07
Tatamagouche Public Library,170 Main St,Tatamagouche,NS,B0K 1V0,45.713008,-63.29539,J1772,Non-Networked,E,2013-06-15
Leggat Chevrolet,360 Rexdale Blvd,Etobicoke,ON,M9W 1R7,43.716212,-79.588823,J1772,Non-Networked,E,2019-10-17
Nurse Chevrolet,1530 Dundas St E,Whitby,ON,L1N 2K7,43.886194,-78.915257,"CHADEMO, J1772, J1772COMBO",Non-Networked,E,2022-12-30
Schwab Chevrolet Buick GMC Corvette,6503 Sparrow Dr,Leduc,AB,T9E 7C7,53.280251,-113.545447,"CHADEMO, J1772COMBO",Non-Networked,E,2023-10-23
Sherwood Nissan,10 Broadway Blvd,Sherwood Park,AB,T8H 2A2,53.5449,-113.319101,J1772,Non-Networked,E,2012-01-15
Royal Oak Nissan,7690 110th Ave NW,Calgary,AB,T3R 1R8,51.153652,-114.19546,J1772,Non-Networked,E,2013-03-15
Desharnais Pneus & Mecanique,710 boul. Charest Ouest,Québec City,QC,G1N 2C1,46.80528,-71.242671,J1772,Non-Networked,E,2014-04-16
Port de Sept-Iles,1 rue Monseigneur-Blanche,Sept-Iles,QC,G4R 5P3,50.198186,-66.383225,J1772,Non-Networked,E,2014-03-15
Pointe-Noire Terminal,401 Ch de la Pointe-Noire,Sept-Iles,QC,G4R 4L4,50.155189,-66.455541,J1772,Non-Networked,E,2014-03-15
BCH Unique,38 Av du Pont Ouest,St.-Martin,QC,G0M 1B0,45.95967,-70.666802,J1772,Non-Networked,E,2016-07-15
British Columbia Institute of Technology - Centre for Applied Research and Innovation,4355 Mathissi Pl,Burnaby,BC,V5G 4S8,49.246145,-123.004204,J1772,Non-Networked,E,2011-03-01
Morrey Nissan,2710 Lougheed Hwy,Port Coquitlam,BC,V3B 6P2,49.27199,-122.788224,J1772,Non-Networked,E,2018-05-24
Scotia Square Parkade,1899 Albemarle St,Halifax,NS,B3J 4A9,44.649953,-63.577187,J1772,SWTCH,E,2015-05-01
Hotel le Manoir,8 Av Cabot,Baie-Comeau,QC,G4Z 1L8,49.21929288450115,-68.14146976190187,J1772,Non-Networked,E,2016-11-15
Chalets du Bout du Monde,141 Route Haldimand,Gaspe,QC,G4X 2J6,48.783582,-64.4136889,J1772,Non-Networked,E,2016-02-15
Auberge de la Pointe,10 boul. Cartier,Riviere-du-Loup,QC,G5R 3Y7,47.859542,-69.549573,J1772,Non-Networked,E,2016-07-15
Caisse Desjardins des Basques,80 rue Notre-Dame O,Trois-Pistoles,QC,G0L 4K0,48.12421086818763,-69.17785398280336,J1772,Non-Networked,E,2016-04-15
Municipalite Regionale de Comete du Granit,5600 rue Frontenac,Lac-Megantic,QC,G6B 1H5,45.573531,-70.881108,J1772,Non-Networked,E,2016-04-15
Rimouski Mitsubishi,210 Av Leonidas S,Rimouski,QC,G5L 2T2,48.461267,-68.507282,J1772,Non-Networked,E,2013-02-15
Thibault Chevrolet,375 boul. Rideau,Rouyn-Noranda,QC,J9X 5Y7,48.245541,-79.045223,J1772,Non-Networked,E,2014-03-15
Auberge Saint-Antoine,8 rue Saint-Antoine,Quebec,QC,G1K 4C9,46.814569,-71.202118,J1772,Non-Networked,E,2015-03-01
Brookfield Place,181 Bay St,Toronto,ON,M5J 2T3,43.647488,-79.378414,J1772,Non-Networked,E,2012-03-15
Commission des Normes de l'Equite de la Sante et de la Securite du Travail,2180 rue des Gouverneurs,Rimouski,QC,G5L 7P3,48.455692,-68.521259,J1772,Non-Networked,E,2016-12-14
BMW London,766 Wharncliffe Rd S,London,ON,N6J 2N4,42.944498,-81.2567,J1772,Non-Networked,E,2018-03-01
Comfort Inn & Suites,2330 Huron Church Rd,Windsor,ON,N9E 3S6,42.273169,-83.047966,J1772,Non-Networked,E,2014-06-15
Kia Ste-Foy,1600 rue Cyrille-Duquet,Québec,QC,G1N 2E5,46.796615,-71.265334,J1772,Non-Networked,E,2014-08-15
Marlin Chevrolet,2145 rue Frank-Carrel,Quebec,QC,G1N 2G2,46.794686,-71.277558,J1772,Non-Networked,E,2014-06-15
Metro Nissan,8686 boul. Newman,Montreal,QC,H8N 1Y5,45.43063684600821,-73.6333141,J1772,Non-Networked,E,2012-03-15
Economie Quebec,500 Av Daignault,Chandler,QC,G0C 1K0,48.352546,-64.671677,J1772COMBO,Non-Networked,E,2016-03-15
Gord Anderson Automotive Group,1267 Dundas St,Woodstock,ON,N4S 1C4,43.136142,-80.716514,"CHADEMO, J1772, J1772COMBO",Non-Networked,E,2013-09-15
Orleans Kia,2045 Mer Bleue Rd,Ottawa,ON,K4A 3T9,45.452673,-75.502822,J1772,Non-Networked,E,2017-09-22
Waterloo Kia,583 Colby Dr,Waterloo,ON,N2V 1A1,43.500225,-80.538741,J1772,Non-Networked,E,2016-09-15
Waterloo Kia,583 Colby Dr,Waterloo,ON,N2V 1A1,43.500225,-80.538741,J1772,Non-Networked,E,2016-09-15
Agnico Eagle - Mine Laronde,10200 Route de Preissac,Preissac,QC,J0Y 1C0,48.24846714434988,-78.44169117301635,J1772,AddÉnergie Technologies,E,2016-03-15
Volvo of Toronto,43 Eastern Ave,Toronto,ON,M5A 1H1,43.652671,-79.360063,"J1772, J1772COMBO",Non-Networked,E,2017-03-15
Edmonton Public Library - Jasper Place Branch,9010 156th St NW,Edmonton,AB,T5R 5X7,53.523582,-113.590729,J1772,Non-Networked,E,2015-07-15
Edmonton Remand Centre,18415 127 St NW,Edmonton,AB,T6V 1B1,53.64533024321425,-113.538869212896,J1772,Non-Networked,E,2012-05-15
Father Henri Voisin School,60 Clearview Dr,Red Deer,AB,T4P 0K3,52.283435,-113.774078,J1772,Non-Networked,T,2016-05-16
Atelier Rabot-D-Bois,40 rue Dontigny,St-Anne-des-Monts,QC,G4V 2G7,49.128429,-66.487594,J1772,Non-Networked,E,2016-07-15
Auberge du Marchand,530 boul. Perron,Maria,QC,G0C 1Y0,48.175839,-65.980999,J1772,Non-Networked,E,2016-07-15
Resto-Pub Pruneau,521 5e Ave,Grandes-Piles,QC,G0X 1H0,46.685883,-72.723592,J1772,Non-Networked,E,2014-05-21
Joliette Mitsubishi,595 Rte 131,Notre-Dame-des-Prairies,QC,J6E 0M1,46.065791,-73.420024,J1772,Non-Networked,E,2017-04-16
Ski Val St-Come,501 rue Val Saint-Come,St-Come,QC,J0K 2B0,46.271323,-73.862351,"J1772, TESLA",Non-Networked,E,2015-12-20
Centre Jeunesse de l'Abitibi-Temiscamingue,700 boul. Forest,Val-d'Or,QC,J9P 2L3,48.098701,-77.788291,J1772,Non-Networked,E,2014-06-15
Green Storage,122 Bales Dr E,Newmarket,ON,L3Y 4X1,44.07562650876609,-79.39530234470521,J1772,Non-Networked,E,2016-10-15
Green Storage,24 Industry St,Aurora,ON,L4G 1X7,43.9997,-79.456773,J1772,Non-Networked,E,2016-10-15
Go North Surrey GM,15250 104th Ave,Surrey,BC,V3R 6N8,49.191303,-122.798987,J1772,Non-Networked,E,2014-03-15
Co-op Sainte-Justine,188 Route 204,Sainte-Justine,QC,G0R 1Y0,46.40597,-70.353122,J1772,Non-Networked,E,2016-12-15
Green Storage Orillia,575 Harvie Settlement Rd,Orillia,ON,L3V 6H2,44.596797,-79.448777,J1772,Non-Networked,E,2016-10-15
Nissan Canada Financial Services Inc,5290 Orbitor Dr,Mississauga,ON,L4W 4Z5,43.659886,-79.607736,"CHADEMO, J1772",Non-Networked,E,2013-03-15
Duchesne Auto Ltee,450 boul. de Quen,Alma,QC,G8B 4G7,48.55920731945866,-71.64649427249145,J1772,Non-Networked,E,2015-03-15
Dupont & Dupont Ford,949 boul. Saint Joseph,Gatineau,QC,J8Z 1S8,45.466292,-75.739547,J1772,Non-Networked,E,2017-02-15
Four Points by Sheraton,10010 12th Ave SW,Edmonton,AB,T6X 0P9,53.422857,-113.487463,J1772,Non-Networked,E,2014-06-15
Peavey Industries,7740 40 Ave,Red Deer,AB,T4P 2H9,52.306241,-113.791503,J1772,Non-Networked,E,2017-05-16
Bourgeois Chevrolet,3502 rue Queen,Rawdon,QC,J0K 1S0,46.039478,-73.702869,J1772,Non-Networked,E,2015-03-05
Boutique Michel Bourgeois,601 rue Principale,St-Marcelline,QC,J0K 2Y0,46.3118338226336,-72.93487323215483,J1772,Non-Networked,E,2016-06-15
Caisse Desjardins,250 rue Masson,St-Thecle,QC,G0X 3G0,46.818476,-72.50698,J1772,Non-Networked,E,2016-10-15
Tomken Plaza,925 Rathburn Rd E,Mississauga,ON,L4W 3M3,43.61596559477814,-79.61724468469049,J1772,Non-Networked,E,2016-03-24
Atria III,2225 Sheppard Ave E,North York,ON,M2J 5C2,43.77259,-79.328755,"CHADEMO, J1772, J1772COMBO",Non-Networked,E,2016-05-16
Shops of Oakville South,499 Cornwall Rd,Oakville,ON,L6J 7S8,43.46428381705792,-79.67353075463103,J1772,Non-Networked,E,2017-05-24
